FID	IID	POP	REG	myREG	Color	PCH
0	NA20509	tsi	eur	European	green	16
0	NA20510	tsi	eur	European	green	16
0	NA20511	tsi	eur	European	green	16
0	NA20512	tsi	eur	European	green	16
0	NA20513	tsi	eur	European	green	16
0	NA20514	tsi	eur	European	green	16
0	NA20515	tsi	eur	European	green	16
0	NA20516	tsi	eur	European	green	16
0	NA20517	tsi	eur	European	green	16
0	NA20518	tsi	eur	European	green	16
0	NA20519	tsi	eur	European	green	16
0	NA20520	tsi	eur	European	green	16
0	NA20521	tsi	eur	European	green	16
0	NA20522	tsi	eur	European	green	16
0	NA20524	tsi	eur	European	green	16
0	NA20525	tsi	eur	European	green	16
0	NA20527	tsi	eur	European	green	16
0	NA20528	tsi	eur	European	green	16
0	NA20529	tsi	eur	European	green	16
0	NA20531	tsi	eur	European	green	16
0	NA20532	tsi	eur	European	green	16
0	NA20534	tsi	eur	European	green	16
0	NA20535	tsi	eur	European	green	16
0	NA20536	tsi	eur	European	green	16
0	NA20538	tsi	eur	European	green	16
0	NA20539	tsi	eur	European	green	16
0	NA20540	tsi	eur	European	green	16
0	NA20541	tsi	eur	European	green	16
0	NA20542	tsi	eur	European	green	16
0	NA20543	tsi	eur	European	green	16
0	NA20544	tsi	eur	European	green	16
0	NA20581	tsi	eur	European	green	16
0	NA20582	tsi	eur	European	green	16
0	NA20585	tsi	eur	European	green	16
0	NA20586	tsi	eur	European	green	16
0	NA20587	tsi	eur	European	green	16
0	NA20588	tsi	eur	European	green	16
0	NA20589	tsi	eur	European	green	16
0	NA20752	tsi	eur	European	green	16
0	NA20753	tsi	eur	European	green	16
0	NA20754	tsi	eur	European	green	16
0	NA20755	tsi	eur	European	green	16
0	NA20756	tsi	eur	European	green	16
0	NA20757	tsi	eur	European	green	16
0	NA20758	tsi	eur	European	green	16
0	NA20759	tsi	eur	European	green	16
0	NA20760	tsi	eur	European	green	16
0	NA20761	tsi	eur	European	green	16
0	NA20762	tsi	eur	European	green	16
0	NA20763	tsi	eur	European	green	16
0	NA20764	tsi	eur	European	green	16
0	NA20765	tsi	eur	European	green	16
0	NA20766	tsi	eur	European	green	16
0	NA20767	tsi	eur	European	green	16
0	NA20768	tsi	eur	European	green	16
0	NA20769	tsi	eur	European	green	16
0	NA20770	tsi	eur	European	green	16
0	NA20771	tsi	eur	European	green	16
0	NA20772	tsi	eur	European	green	16
0	NA20773	tsi	eur	European	green	16
0	NA20774	tsi	eur	European	green	16
0	NA20775	tsi	eur	European	green	16
0	NA20778	tsi	eur	European	green	16
0	NA20783	tsi	eur	European	green	16
0	NA20785	tsi	eur	European	green	16
0	NA20786	tsi	eur	European	green	16
0	NA20787	tsi	eur	European	green	16
0	NA20790	tsi	eur	European	green	16
0	NA20792	tsi	eur	European	green	16
0	NA20795	tsi	eur	European	green	16
0	NA20796	tsi	eur	European	green	16
0	NA20797	tsi	eur	European	green	16
0	NA20798	tsi	eur	European	green	16
0	NA20799	tsi	eur	European	green	16
0	NA20800	tsi	eur	European	green	16
0	NA20801	tsi	eur	European	green	16
0	NA20802	tsi	eur	European	green	16
0	NA20803	tsi	eur	European	green	16
0	NA20804	tsi	eur	European	green	16
0	NA20805	tsi	eur	European	green	16
0	NA20806	tsi	eur	European	green	16
0	NA20807	tsi	eur	European	green	16
0	NA20808	tsi	eur	European	green	16
0	NA20809	tsi	eur	European	green	16
0	NA20810	tsi	eur	European	green	16
0	NA20811	tsi	eur	European	green	16
0	NA20812	tsi	eur	European	green	16
0	NA20813	tsi	eur	European	green	16
0	NA20814	tsi	eur	European	green	16
0	NA20815	tsi	eur	European	green	16
0	NA20818	tsi	eur	European	green	16
0	NA20819	tsi	eur	European	green	16
0	NA20821	tsi	eur	European	green	16
0	NA20822	tsi	eur	European	green	16
0	NA20826	tsi	eur	European	green	16
0	NA20827	tsi	eur	European	green	16
0	NA20828	tsi	eur	European	green	16
0	NA20845	gih	sas	South Asia	tan	16
0	NA20846	gih	sas	South Asia	tan	16
0	NA20847	gih	sas	South Asia	tan	16
0	NA20849	gih	sas	South Asia	tan	16
0	NA20850	gih	sas	South Asia	tan	16
0	NA20851	gih	sas	South Asia	tan	16
0	NA20852	gih	sas	South Asia	tan	16
0	NA20853	gih	sas	South Asia	tan	16
0	NA20854	gih	sas	South Asia	tan	16
0	NA20856	gih	sas	South Asia	tan	16
0	NA20858	gih	sas	South Asia	tan	16
0	NA20859	gih	sas	South Asia	tan	16
0	NA20861	gih	sas	South Asia	tan	16
0	NA20862	gih	sas	South Asia	tan	16
0	NA20863	gih	sas	South Asia	tan	16
0	NA20864	gih	sas	South Asia	tan	16
0	NA20866	gih	sas	South Asia	tan	16
0	NA20867	gih	sas	South Asia	tan	16
0	NA20868	gih	sas	South Asia	tan	16
0	NA20869	gih	sas	South Asia	tan	16
0	NA20870	gih	sas	South Asia	tan	16
0	NA20872	gih	sas	South Asia	tan	16
0	NA20874	gih	sas	South Asia	tan	16
0	NA20875	gih	sas	South Asia	tan	16
0	NA20876	gih	sas	South Asia	tan	16
0	NA20877	gih	sas	South Asia	tan	16
0	NA20878	gih	sas	South Asia	tan	16
0	NA20881	gih	sas	South Asia	tan	16
0	NA20882	gih	sas	South Asia	tan	16
0	NA20884	gih	sas	South Asia	tan	16
0	NA20885	gih	sas	South Asia	tan	16
0	NA20886	gih	sas	South Asia	tan	16
0	NA20887	gih	sas	South Asia	tan	16
0	NA20888	gih	sas	South Asia	tan	16
0	NA20889	gih	sas	South Asia	tan	16
0	NA20890	gih	sas	South Asia	tan	16
0	NA20891	gih	sas	South Asia	tan	16
0	NA20892	gih	sas	South Asia	tan	16
0	NA20894	gih	sas	South Asia	tan	16
0	NA20895	gih	sas	South Asia	tan	16
0	NA20896	gih	sas	South Asia	tan	16
0	NA20897	gih	sas	South Asia	tan	16
0	NA20899	gih	sas	South Asia	tan	16
0	NA20900	gih	sas	South Asia	tan	16
0	NA20901	gih	sas	South Asia	tan	16
0	NA20902	gih	sas	South Asia	tan	16
0	NA20903	gih	sas	South Asia	tan	16
0	NA20904	gih	sas	South Asia	tan	16
0	NA20905	gih	sas	South Asia	tan	16
0	NA20906	gih	sas	South Asia	tan	16
0	NA20908	gih	sas	South Asia	tan	16
0	NA20910	gih	sas	South Asia	tan	16
0	NA20911	gih	sas	South Asia	tan	16
0	NA21086	gih	sas	South Asia	tan	16
0	NA21087	gih	sas	South Asia	tan	16
0	NA21088	gih	sas	South Asia	tan	16
0	NA21089	gih	sas	South Asia	tan	16
0	NA21090	gih	sas	South Asia	tan	16
0	NA21091	gih	sas	South Asia	tan	16
0	NA21092	gih	sas	South Asia	tan	16
0	NA21093	gih	sas	South Asia	tan	16
0	NA21094	gih	sas	South Asia	tan	16
0	NA21095	gih	sas	South Asia	tan	16
0	NA21097	gih	sas	South Asia	tan	16
0	NA21098	gih	sas	South Asia	tan	16
0	NA21099	gih	sas	South Asia	tan	16
0	NA21100	gih	sas	South Asia	tan	16
0	NA21101	gih	sas	South Asia	tan	16
0	NA21102	gih	sas	South Asia	tan	16
0	NA21103	gih	sas	South Asia	tan	16
0	NA21104	gih	sas	South Asia	tan	16
0	NA21105	gih	sas	South Asia	tan	16
0	NA21106	gih	sas	South Asia	tan	16
0	NA21107	gih	sas	South Asia	tan	16
0	NA21108	gih	sas	South Asia	tan	16
0	NA21109	gih	sas	South Asia	tan	16
0	NA21110	gih	sas	South Asia	tan	16
0	NA21111	gih	sas	South Asia	tan	16
0	NA21112	gih	sas	South Asia	tan	16
0	NA21113	gih	sas	South Asia	tan	16
0	NA21114	gih	sas	South Asia	tan	16
0	NA21115	gih	sas	South Asia	tan	16
0	NA21116	gih	sas	South Asia	tan	16
0	NA21117	gih	sas	South Asia	tan	16
0	NA21118	gih	sas	South Asia	tan	16
0	NA21119	gih	sas	South Asia	tan	16
0	NA21120	gih	sas	South Asia	tan	16
0	NA21122	gih	sas	South Asia	tan	16
0	NA21123	gih	sas	South Asia	tan	16
0	NA21124	gih	sas	South Asia	tan	16
0	NA21125	gih	sas	South Asia	tan	16
0	NA21126	gih	sas	South Asia	tan	16
0	NA21127	gih	sas	South Asia	tan	16
0	NA21128	gih	sas	South Asia	tan	16
0	NA21129	gih	sas	South Asia	tan	16
0	NA21130	gih	sas	South Asia	tan	16
0	NA21133	gih	sas	South Asia	tan	16
0	NA21135	gih	sas	South Asia	tan	16
0	NA21137	gih	sas	South Asia	tan	16
0	NA21141	gih	sas	South Asia	tan	16
0	NA21142	gih	sas	South Asia	tan	16
0	NA21143	gih	sas	South Asia	tan	16
0	NA21144	gih	sas	South Asia	tan	16
0	SS6004468	french	eur	European	green	16
0	SS6004470	mandenka	afr	Africa	red	16
0	SS6004475	yoruba	afr	Africa	red	16
0	SS6004476	karitiana	amr	American	purple	16
0	v3.1::HG00403	chs	eas	East Asia	yellow3	16
0	v3.1::HG00405	chs	eas	East Asia	yellow3	16
0	v3.1::HG00451	chs	eas	East Asia	yellow3	16
0	v3.1::HG00452	chs	eas	East Asia	yellow3	16
0	v3.1::HG00453	chs	eas	East Asia	yellow3	16
0	v3.1::HG00512	chs	eas	East Asia	yellow3	16
0	v3.1::HG00513	chs	eas	East Asia	yellow3	16
0	v3.1::HG00514	chs	eas	East Asia	yellow3	16
0	v3.1::HG01776	ibs	eur	European	green	16
0	v3.1::HG01777	ibs	eur	European	green	16
0	v3.1::HG01778	ibs	eur	European	green	16
0	v3.1::HG01889	acb	afr	Africa	red	16
0	v3.1::HG01890	acb	afr	Africa	red	16
0	v3.1::HG01891	acb	afr	Africa	red	16
0	v3.1::HG01917	pel	amr	American	purple	16
0	v3.1::HG01918	pel	amr	American	purple	16
0	v3.1::HG01919	pel	amr	American	purple	16
0	v3.1::HG02059	khv	eas	East Asia	yellow3	16
0	v3.1::HG02060	khv	eas	East Asia	yellow3	16
0	v3.1::HG02061	khv	eas	East Asia	yellow3	16
0	v3.1::HG02068	khv	eas	East Asia	yellow3	16
0	v3.1::HG02069	khv	eas	East Asia	yellow3	16
0	v3.1::HG02070	khv	eas	East Asia	yellow3	16
0	v3.1::HG02232	ibs	eur	European	green	16
0	v3.1::HG02233	ibs	eur	European	green	16
0	v3.1::HG02234	ibs	eur	European	green	16
0	v3.1::HG02259	pel	amr	American	purple	16
0	v3.1::HG02260	pel	amr	American	purple	16
0	v3.1::HG02261	pel	amr	American	purple	16
0	v3.1::HG02449	acb	afr	Africa	red	16
0	v3.1::HG02450	acb	afr	Africa	red	16
0	v3.1::HG02451	acb	afr	Africa	red	16
0	v3.1::HG02657	pjl	sas	South Asia	tan	16
0	v3.1::HG02658	pjl	sas	South Asia	tan	16
0	v3.1::HG02659	pjl	sas	South Asia	tan	16
0	v3.1::HG02816	gwd	afr	Africa	red	16
0	v3.1::HG02817	gwd	afr	Africa	red	16
0	v3.1::HG02818	gwd	afr	Africa	red	16
0	v3.1::HG03240	gwd	afr	Africa	red	16
0	v3.1::HG03241	gwd	afr	Africa	red	16
0	v3.1::HG03242	gwd	afr	Africa	red	16
0	v3.1::HG03300	esn	afr	Africa	red	16
0	v3.1::HG03301	esn	afr	Africa	red	16
0	v3.1::HG03302	esn	afr	Africa	red	16
0	v3.1::HG03451	msl	afr	Africa	red	16
0	v3.1::HG03452	msl	afr	Africa	red	16
0	v3.1::HG03453	msl	afr	Africa	red	16
0	v3.1::HG03484	msl	afr	Africa	red	16
0	v3.1::HG03485	msl	afr	Africa	red	16
0	v3.1::HG03486	msl	afr	Africa	red	16
0	v3.1::HG03517	esn	afr	Africa	red	16
0	v3.1::HG03518	esn	afr	Africa	red	16
0	v3.1::HG03519	esn	afr	Africa	red	16
0	v3.1::HG03624	pjl	sas	South Asia	tan	16
0	v3.1::HG03625	pjl	sas	South Asia	tan	16
0	v3.1::HG03626	pjl	sas	South Asia	tan	16
0	v3.1::HG03688	stu	sas	South Asia	tan	16
0	v3.1::HG03719	itu	sas	South Asia	tan	16
0	v3.1::HG03722	itu	sas	South Asia	tan	16
0	v3.1::HG03725	itu	sas	South Asia	tan	16
0	v3.1::HG03814	beb	sas	South Asia	tan	16
0	v3.1::HG03815	beb	sas	South Asia	tan	16
0	v3.1::HG03816	beb	sas	South Asia	tan	16
0	v3.1::HG03823	beb	sas	South Asia	tan	16
0	v3.1::HG03825	beb	sas	South Asia	tan	16
0	v3.1::HG03885	stu	sas	South Asia	tan	16
0	v3.1::HG03886	stu	sas	South Asia	tan	16
0	v3.1::HG03943	stu	sas	South Asia	tan	16
0	v3.1::HG03944	stu	sas	South Asia	tan	16
0	v3.1::HG03992	stu	sas	South Asia	tan	16
0	v3.1::HG04198	itu	sas	South Asia	tan	16
0	v3.1::HG04200	itu	sas	South Asia	tan	16
0	v3.1::HG04217	itu	sas	South Asia	tan	16
0	v3.1::NA12878	ceu	eur	European	green	16
0	v3.1::NA12891	ceu	eur	European	green	16
0	v3.1::NA19189	yri	afr	Africa	red	16
0	v3.1::NA19190	yri	afr	Africa	red	16
0	v3.1::NA19191	yri	afr	Africa	red	16
0	v3.1::NA19238	yri	afr	Africa	red	16
0	v3.1::NA19239	yri	afr	Africa	red	16
0	v3.1::NA19818	asw	afr	Africa	red	16
0	v3.1::NA19819	asw	afr	Africa	red	16
0	v3.1::NA19828	asw	afr	Africa	red	16
0	v3.1::NA19916	asw	afr	Africa	red	16
0	v3.1::NA19917	asw	afr	Africa	red	16
0	v3.1::NA19918	asw	afr	Africa	red	16
